airline,airline_id,src_airport,src_airport_id,dest_airport,dest_airport_id,codeshare,stops,equipment
DH,10128,CKY,4162,DKR,1084,,0,AT7
DH,10128,COO,245,BKO,1044,,0,AT7
DH,10128,COO,245,LBV,970,,0,AT7
DH,10128,DKR,1084,CKY,4162,,0,AT7
DH,10128,LBV,970,COO,245,,0,AT7
DH,10128,LBV,970,LOS,273,,0,AT7
DH,10128,LOS,273,BKO,1044,,0,AT7
DH,10128,LOS,273,SSG,891,,0,AT7
DH,10128,SSG,891,LBV,970,,0,AT7
DL,2009,ABE,4355,ATL,3682,,0,717
DL,2009,ABE,4355,DTW,3645,Y,0,CRJ
DL,2009,ABQ,4019,ATL,3682,,0,757 320
DL,2009,ABQ,4019,MSP,3858,,0,320
DL,2009,ABQ,4019,SLC,3536,Y,0,CR9 CR7
DL,2009,ABR,5714,MSP,3858,Y,0,CRJ
DL,2009,ABV,260,CDG,1382,Y,0,332
DL,2009,ABV,260,PHC,275,Y,0,332
DL,2009,ABY,5715,ATL,3682,Y,0,CRJ
DL,2009,ACC,248,JFK,3797,,0,76W
DL,2009,ACC,248,ROB,1063,,0,76W
DL,2009,AEX,3852,ATL,3682,Y,0,CR9 CRJ
DL,2009,AGS,3658,ATL,3682,,0,M88 717
DL,2009,ALB,3864,ATL,3682,,0,M88
DL,2009,ALB,3864,DTW,3645,Y,0,CRJ CR9
DL,2009,ALB,3864,MSP,3858,Y,0,CR9
DL,2009,AMS,580,ATL,3682,,0,333 76W
DL,2009,AMS,580,AUH,2179,Y,0,332
DL,2009,AMS,580,BOM,2997,,0,76W
DL,2009,AMS,580,BOS,3448,,0,333
DL,2009,AMS,580,DFW,3670,Y,0,332
DL,2009,AMS,580,DMM,2064,Y,0,332
DL,2009,AMS,580,DOH,11051,Y,0,332
DL,2009,AMS,580,DTW,3645,,0,777 333 76W 332
DL,2009,AMS,580,EWR,3494,,0,76W
DL,2009,AMS,580,HRE,1005,Y,0,332
DL,2009,AMS,580,IAD,3714,Y,0,333 332
DL,2009,AMS,580,IAH,3550,Y,0,74M
DL,2009,AMS,580,JFK,3797,,0,76W
DL,2009,AMS,580,JRO,1180,Y,0,332 330
DL,2009,AMS,580,KGL,1165,Y,0,332 330
DL,2009,AMS,580,KWI,2176,Y,0,332 330
DL,2009,AMS,580,LAX,3484,Y,0,74M 747
DL,2009,AMS,580,MSP,3858,,0,333 332 76W
DL,2009,AMS,580,ORD,3830,Y,0,74M
DL,2009,AMS,580,PDX,3720,,0,333
DL,2009,AMS,580,SEA,3577,,0,333
DL,2009,AMS,580,SFO,3469,Y,0,747
DL,2009,AMS,580,YUL,146,Y,0,M11
DL,2009,AMS,580,YVR,156,Y,0,333
DL,2009,AMS,580,YYC,178,Y,0,332
DL,2009,AMS,580,YYZ,193,Y,0,M11 333 747 74M 332
DL,2009,ANC,3774,MSP,3858,,0,738 757
DL,2009,ANC,3774,SEA,3577,Y,0,73J
DL,2009,ANC,3774,SLC,3536,,0,738
DL,2009,APN,5720,DTW,3645,Y,0,CRJ
DL,2009,APN,5720,MSP,3858,Y,0,CRJ
DL,2009,ATL,3682,ABE,4355,,0,717
DL,2009,ATL,3682,ABQ,4019,,0,757 320
DL,2009,ATL,3682,ABY,5715,Y,0,CRJ
DL,2009,ATL,3682,AEX,3852,Y,0,CRJ CR9
DL,2009,ATL,3682,AGS,3658,,0,717 M88
DL,2009,ATL,3682,ALB,3864,,0,M88
DL,2009,ATL,3682,AMS,580,,0,333 76W
DL,2009,ATL,3682,ATW,4047,Y,0,CR7 CR9
DL,2009,ATL,3682,AUA,2895,,0,738 757
DL,2009,ATL,3682,AUS,3673,,0,M90 M88 
DL,2009,ATL,3682,AVL,4007,,0,M88
DL,2009,ATL,3682,AVP,4286,Y,0,CR7
DL,2009,ATL,3682,AZO,4039,Y,0,CRJ
DL,2009,ATL,3682,BDA,4069,,0,319
DL,2009,ATL,3682,BDL,3825,,0,M88 73W 320
DL,2009,ATL,3682,BHM,3811,,0,M88 320
DL,2009,ATL,3682,BJX,1815,Y,0,CR9
DL,2009,ATL,3682,BMI,4037,Y,0,CR9 CR7
DL,2009,ATL,3682,BNA,3690,,0,M88 738 319 320 73H 717
DL,2009,ATL,3682,BOG,2709,,0,73W
DL,2009,ATL,3682,BON,2896,,0,757
DL,2009,ATL,3682,BOS,3448,,0,M90 757 320 738 M88  319
DL,2009,ATL,3682,BQK,5725,Y,0,CRJ
DL,2009,ATL,3682,BRU,302,,0,76W
DL,2009,ATL,3682,BSB,2531,,0,752
DL,2009,ATL,3682,BTR,3846,,0,319
DL,2009,ATL,3682,BTV,3711,Y,0,CR9
DL,2009,ATL,3682,BUF,3820,,0,M90 M88
DL,2009,ATL,3682,BWI,3849,,0,M88 M90 757 320 73W
DL,2009,ATL,3682,BZE,1957,,0,319 M88
DL,2009,ATL,3682,CAE,3561,,0,717 M88 319
DL,2009,ATL,3682,CAK,4112,,0,M88
DL,2009,ATL,3682,CCS,2851,,0,757
DL,2009,ATL,3682,CDG,1382,,0,76W
DL,2009,ATL,3682,CHA,3578,,0,M88
DL,2009,ATL,3682,CHO,4015,Y,0,CRJ
DL,2009,ATL,3682,CHS,3806,,0,319 320 M88 73W 717
DL,2009,ATL,3682,CID,4043,Y,0,CR9 CRJ
DL,2009,ATL,3682,CLE,3486,,0,717 M88 
DL,2009,ATL,3682,CLT,3876,,0,M90 M88 319
DL,2009,ATL,3682,CMH,3759,,0,73W M88 738 319
DL,2009,ATL,3682,COS,3819,,0,738
DL,2009,ATL,3682,CRW,4285,,0,319
DL,2009,ATL,3682,CSG,4255,Y,0,CRJ
DL,2009,ATL,3682,CUN,1852,,0,M88 757 320
DL,2009,ATL,3682,CVG,3488,,0,M88 738 320  319
DL,2009,ATL,3682,CZM,1800,,0,319 M88
DL,2009,ATL,3682,DAB,3950,,0,M90 757 M88
DL,2009,ATL,3682,DAL,3502,Y,0,CRJ
DL,2009,ATL,3682,DAY,3627,,0,M88
DL,2009,ATL,3682,DCA,3520,,0,M90 M88 757 320 738 
DL,2009,ATL,3682,DEN,3751,,0,M90 738 757
DL,2009,ATL,3682,DFW,3670,,0,M88 319 738
DL,2009,ATL,3682,DHN,3739,Y,0,CRJ
DL,2009,ATL,3682,DSM,3729,,0,M88
DL,2009,ATL,3682,DTW,3645,,0,320 M88 73H M90 757 739
DL,2009,ATL,3682,DUB,599,,0,76W
DL,2009,ATL,3682,DUS,345,,0,76W
DL,2009,ATL,3682,DXB,2188,,0,77L
DL,2009,ATL,3682,ECP,7669,,0,717 M88
DL,2009,ATL,3682,ELP,3559,,0,M88
DL,2009,ATL,3682,EVV,4018,Y,0,CRJ
DL,2009,ATL,3682,EWN,3730,Y,0,CRJ
DL,2009,ATL,3682,EWR,3494,,0,717 319
DL,2009,ATL,3682,EYW,3875,,0,73W
DL,2009,ATL,3682,EZE,3988,,0,76W
DL,2009,ATL,3682,FAR,4292,Y,0,CR9
DL,2009,ATL,3682,FAY,5738,,0,73W
DL,2009,ATL,3682,FCO,1555,,0,333
DL,2009,ATL,3682,FLL,3533,,0,757 M90 739
DL,2009,ATL,3682,FNT,4089,,0,M88
DL,2009,ATL,3682,FPO,1948,,0,M88
DL,2009,ATL,3682,FRA,340,,0,764
DL,2009,ATL,3682,FSD,4009,Y,0,CR7
DL,2009,ATL,3682,FSM,3437,Y,0,CRJ
DL,2009,ATL,3682,FWA,4041,Y,0,CRJ
DL,2009,ATL,3682,GCM,1926,,0,M88
DL,2009,ATL,3682,GDL,1804,,0,320
DL,2009,ATL,3682,GGT,1941,Y,0,CR9
DL,2009,ATL,3682,GIG,2560,,0,764
DL,2009,ATL,3682,GNV,3472,,0,717
DL,2009,ATL,3682,GPT,4038,,0,M88
DL,2009,ATL,3682,GRB,3653,Y,0,CR9 CR7
DL,2009,ATL,3682,GRK,3775,Y,0,CR7 CR9
DL,2009,ATL,3682,GRR,3685,,0,717 M88 320 319
DL,2009,ATL,3682,GRU,2564,,0,76W
DL,2009,ATL,3682,GSO,4008,,0,M88 73H 320 738  319
DL,2009,ATL,3682,GSP,4034,,0,M88 319 717
DL,2009,ATL,3682,GTR,4273,Y,0,CRJ
DL,2009,ATL,3682,GUA,1767,,0,757
DL,2009,ATL,3682,HNL,3728,,0,333
DL,2009,ATL,3682,HOU,3566,,0,M88 
DL,2009,ATL,3682,HPN,3589,Y,0,CR7 CR9
DL,2009,ATL,3682,HSV,4113,,0,M88 717
DL,2009,ATL,3682,IAD,3714,,0,M88 320 319 717
DL,2009,ATL,3682,IAH,3550,,0,M88 717 320 319
DL,2009,ATL,3682,ICN,3930,Y,0,77W
DL,2009,ATL,3682,ICT,3457,,0,M88
DL,2009,ATL,3682,ILM,3845,,0,319
DL,2009,ATL,3682,IND,3585,,0,M88 320 M90  319
DL,2009,ATL,3682,JAN,3580,,0,717 M88
DL,2009,ATL,3682,JAX,3712,,0,757 739 M90 738
DL,2009,ATL,3682,JFK,3797,,0,319 752 738 M88 73H 
DL,2009,ATL,3682,JNB,813,,0,77L
DL,2009,ATL,3682,KIN,1779,,0,319
DL,2009,ATL,3682,LAN,3544,Y,0,CRJ
DL,2009,ATL,3682,LAS,3877,,0,73H 739 757 753 738
DL,2009,ATL,3682,LAX,3484,,0,757 76W 763 739
DL,2009,ATL,3682,LEX,4017,,0,M88 717
DL,2009,ATL,3682,LFT,3493,Y,0,CRJ
DL,2009,ATL,3682,LGA,3697,,0,320 757 M88 738 739 73H 73W
DL,2009,ATL,3682,LHR,507,,0,764 77L 76W
DL,2009,ATL,3682,LIM,2789,,0,76W
DL,2009,ATL,3682,LIR,1881,,0,738 757
DL,2009,ATL,3682,LIT,3660,,0,M88 319
DL,2009,ATL,3682,LOS,273,,0,76W
DL,2009,ATL,3682,MAD,1229,,0,764
DL,2009,ATL,3682,MAN,478,,0,76W
DL,2009,ATL,3682,MBJ,1780,,0,757 M88
DL,2009,ATL,3682,MBS,4128,Y,0,CRJ
DL,2009,ATL,3682,MCI,3458,,0,M88 M90 757
DL,2009,ATL,3682,MCO,3878,,0,757 763 739 753
DL,2009,ATL,3682,MDT,3542,,0,M88
DL,2009,ATL,3682,MDW,3747,,0,320 717 319
DL,2009,ATL,3682,MEM,3473,,0,M88 320 319
DL,2009,ATL,3682,MEX,1824,,0,73W 738 73H
DL,2009,ATL,3682,MGA,1863,,0,319 320
DL,2009,ATL,3682,MGM,4115,Y,0,CRJ
DL,2009,ATL,3682,MHT,4011,,0,320
DL,2009,ATL,3682,MIA,3576,,0,M88 M90 757 320 73H 
DL,2009,ATL,3682,MKE,3717,,0,M90 M88
DL,2009,ATL,3682,MLB,3671,,0,M88
DL,2009,ATL,3682,MLI,4072,Y,0,CR9 CR7
DL,2009,ATL,3682,MLU,3732,Y,0,CRJ
DL,2009,ATL,3682,MOB,3782,,0,717 319
DL,2009,ATL,3682,MSN,3459,,0,320 73W
DL,2009,ATL,3682,MSP,3858,,0,757 320 M90 73H 739 738
DL,2009,ATL,3682,MSY,3861,,0,757 M90 M88
DL,2009,ATL,3682,MTY,1825,Y,0,CR9
DL,2009,ATL,3682,MUC,346,,0,764
DL,2009,ATL,3682,MYR,3515,,0,717 M88 319
DL,2009,ATL,3682,NAS,1953,,0,M88
DL,2009,ATL,3682,NRT,2279,,0,744
DL,2009,ATL,3682,OAJ,4386,Y,0,CRJ CR9
DL,2009,ATL,3682,OKC,3863,,0,M88 
DL,2009,ATL,3682,OMA,3454,,0,M88 M90
DL,2009,ATL,3682,ORD,3830,,0,757 319 320 717 M88 M90
DL,2009,ATL,3682,ORF,3611,,0,M90 M88 319
DL,2009,ATL,3682,PAP,1897,,0,320
DL,2009,ATL,3682,PBI,3722,,0,M90 757 M88
DL,2009,ATL,3682,PDX,3720,,0,739 73H 738
DL,2009,ATL,3682,PHF,3633,Y,0,CRJ
DL,2009,ATL,3682,PHL,3752,,0,757 320 M88 M90 73H
DL,2009,ATL,3682,PHX,3462,,0,757 73H 739 738
DL,2009,ATL,3682,PIA,4046,Y,0,CRJ
DL,2009,ATL,3682,PIT,3570,,0,M88 320
DL,2009,ATL,3682,PLS,1754,,0,73W M88
DL,2009,ATL,3682,PNS,3564,,0,M90 717
DL,2009,ATL,3682,PTY,1871,,0,738
DL,2009,ATL,3682,PUJ,1760,,0,738 M88 
DL,2009,ATL,3682,PVD,3641,,0,M88
DL,2009,ATL,3682,PVR,1836,,0,757
DL,2009,ATL,3682,PWM,3862,,0,M88
DL,2009,ATL,3682,RDU,3626,,0,M88 M90 739 320 738 752
DL,2009,ATL,3682,RIC,3608,,0,M88 M90 73H
DL,2009,ATL,3682,ROA,4016,,0,319
DL,2009,ATL,3682,ROC,3622,,0,M88 M90
DL,2009,ATL,3682,RSW,3793,,0,M90 757 M88
DL,2009,ATL,3682,RTB,1774,,0,738
DL,2009,ATL,3682,SAL,1892,,0,319 320
DL,2009,ATL,3682,SAN,3731,,0,739 763
DL,2009,ATL,3682,SAP,1772,,0,319 320
DL,2009,ATL,3682,SAT,3621,,0,757 M90 320
DL,2009,ATL,3682,SAV,3613,,0,M88 717 319
DL,2009,ATL,3682,SBN,4359,Y,0,CRJ
DL,2009,ATL,3682,SCL,2650,,0,76W
DL,2009,ATL,3682,SDF,4014,,0,M88 M90
DL,2009,ATL,3682,SDQ,1762,,0,73H
DL,2009,ATL,3682,SEA,3577,,0,76W 763 739 757 738
DL,2009,ATL,3682,SFO,3469,,0,739 757 763
DL,2009,ATL,3682,SGF,4348,Y,0,CRJ CR9
DL,2009,ATL,3682,SHV,3609,Y,0,CRJ
DL,2009,ATL,3682,SJC,3748,,0,738
DL,2009,ATL,3682,SJD,1840,,0,73W 738
DL,2009,ATL,3682,SJO,1885,,0,757 738 73H
DL,2009,ATL,3682,SJU,2890,,0,757 753 73H 
DL,2009,ATL,3682,SLC,3536,,0,763 757 320
DL,2009,ATL,3682,SMF,3817,,0,757
DL,2009,ATL,3682,SNA,3867,,0,757
DL,2009,ATL,3682,SRQ,4067,,0,M90 757
DL,2009,ATL,3682,STL,3678,,0,M90 717 757 319 M88
DL,2009,ATL,3682,STR,350,,0,76W
DL,2009,ATL,3682,STT,2883,,0,757
DL,2009,ATL,3682,SXM,2899,,0,757
DL,2009,ATL,3682,SYR,3745,,0,M88
DL,2009,ATL,3682,TGU,1776,,0,73W
DL,2009,ATL,3682,TLH,3698,,0,319 M88 717
DL,2009,ATL,3682,TPA,3646,,0,757 739 M90 738
DL,2009,ATL,3682,TRI,4116,,0,319
DL,2009,ATL,3682,TUL,3855,,0,M88
DL,2009,ATL,3682,TUS,3636,,0,M90
DL,2009,ATL,3682,TYS,3676,,0,717
DL,2009,ATL,3682,UIO,2688,,0,73W
DL,2009,ATL,3682,UVF,2894,,0,738 73H 757
DL,2009,ATL,3682,VLD,5776,Y,0,CRJ
DL,2009,ATL,3682,VPS,3873,,0,717 319 M88
DL,2009,ATL,3682,XNA,4356,,0,717
DL,2009,ATL,3682,YUL,146,Y,0,CR9 CR7
DL,2009,ATL,3682,YYZ,193,Y,0,CR7 CR9
DL,2009,ATL,3682,ZRH,1678,,0,76W
DL,2009,ATW,4047,ATL,3682,Y,0,CR7 CR9
DL,2009,ATW,4047,DTW,3645,Y,0,CRJ
DL,2009,ATW,4047,MSP,3858,Y,0,CRJ CR9
DL,2009,AUA,2895,ATL,3682,,0,738 757
DL,2009,AUA,2895,JFK,3797,,0,73H
DL,2009,AUA,2895,LGA,3697,,0,738
DL,2009,AUH,2179,AMS,580,Y,0,330
DL,2009,AUH,2179,BAH,2057,Y,0,330
DL,2009,AUS,3673,ATL,3682,,0,M90 M88
DL,2009,AUS,3673,DTW,3645,,0,717
DL,2009,AUS,3673,JFK,3797,,0,319
DL,2009,AUS,3673,MCO,3878,Y,0,CR7
DL,2009,AUS,3673,MEM,3473,Y,0,CRJ
DL,2009,AUS,3673,MSP,3858,,0,319
DL,2009,AUS,3673,SLC,3536,,0,319
DL,2009,AVL,4007,ATL,3682,,0,M88
DL,2009,AVL,4007,DTW,3645,Y,0,CRJ
DL,2009,AVP,4286,ATL,3682,Y,0,CR7
DL,2009,AVP,4286,DTW,3645,Y,0,CRJ
DL,2009,AZO,4039,ATL,3682,Y,0,CRJ
DL,2009,AZO,4039,DTW,3645,,0,ERJ
DL,2009,AZO,4039,MSP,3858,Y,0,CRJ
DL,2009,BAH,2057,AUH,2179,Y,0,332
DL,2009,BCN,1218,JFK,3797,,0,333
DL,2009,BDA,4069,ATL,3682,,0,319
DL,2009,BDA,4069,BOS,3448,,0,738
DL,2009,BDA,4069,JFK,3797,,0,73H
DL,2009,BDL,3825,ATL,3682,,0,73W M88 757 320
DL,2009,BDL,3825,CVG,3488,Y,0,CRJ
DL,2009,BDL,3825,DTW,3645,,0,M88 319
DL,2009,BDL,3825,MCO,3878,Y,0,CR9
DL,2009,BDL,3825,MSP,3858,,0,319
DL,2009,BDL,3825,RDU,3626,Y,0,CRJ CR9
DL,2009,BGM,4129,DTW,3645,Y,0,CRJ
DL,2009,BGR,3463,DTW,3645,Y,0,CR7
DL,2009,BGR,3463,LGA,3697,,0,CR7
DL,2009,BHM,3811,ATL,3682,,0,M88 320
DL,2009,BHM,3811,DTW,3645,Y,0,CRJ
DL,2009,BHM,3811,LGA,3697,Y,0,CR7 CR9
DL,2009,BHM,3811,MCO,3878,Y,0,CR7
DL,2009,BHM,3811,MSP,3858,Y,0,CR7
DL,2009,BIL,4021,MSP,3858,,0,320 319
DL,2009,BIL,4021,SLC,3536,Y,0,CR7 CRJ CR9
DL,2009,BIS,4083,MSP,3858,Y,0,CR9 E75 CRJ E70
DL,2009,BJI,4287,MSP,3858,Y,0,CRJ
DL,2009,BJX,1815,ATL,3682,Y,0,CR9
DL,2009,BJX,1815,LAX,3484,Y,0,CR9
DL,2009,BKK,3885,NRT,2279,,0,744 333
DL,2009,BMI,4037,ATL,3682,Y,0,CR9 CR7
DL,2009,BMI,4037,DTW,3645,Y,0,CRJ
DL,2009,BMI,4037,MSP,3858,Y,0,CRJ
DL,2009,BNA,3690,ATL,3682,,0,M88 738 319 320 717
DL,2009,BNA,3690,CVG,3488,Y,0,CRJ
DL,2009,BNA,3690,DTW,3645,,0,738 320
DL,2009,BNA,3690,JFK,3797,Y,0,CR9
DL,2009,BNA,3690,LAX,3484,,0,738 73H
DL,2009,BNA,3690,LGA,3697,Y,0,CR9 CR7
DL,2009,BNA,3690,MCO,3878,Y,0,CR9
DL,2009,BNA,3690,MSP,3858,Y,0,CR9 CRJ
DL,2009,BNA,3690,SLC,3536,Y,0,CR9
DL,2009,BNE,3320,LAX,3484,Y,0,77W
DL,2009,BOG,2709,ATL,3682,,0,73W
DL,2009,BOG,2709,JFK,3797,,0,73W
DL,2009,BOI,3495,MSP,3858,,0,738 320
DL,2009,BOI,3495,SLC,3536,,0,320 73H 319 738
DL,2009,BOM,2997,AMS,580,,0,76W
DL,2009,BON,2896,ATL,3682,,0,757
DL,2009,BOS,3448,AMS,580,,0,333
DL,2009,BOS,3448,ATL,3682,,0,M90 757 M88 320 319
DL,2009,BOS,3448,BDA,4069,,0,738
DL,2009,BOS,3448,CDG,1382,,0,752
DL,2009,BOS,3448,CHS,3806,Y,0,CR9
DL,2009,BOS,3448,CMH,3759,,0,ERJ
DL,2009,BOS,3448,CUN,1852,,0,757
DL,2009,BOS,3448,CVG,3488,,0,73H
DL,2009,BOS,3448,DTW,3645,,0,319 320 73H 738 757 M88
DL,2009,BOS,3448,FCO,1555,Y,0,330 332
DL,2009,BOS,3448,IND,3585,Y,0,E75
DL,2009,BOS,3448,JAX,3712,Y,0,CR9
DL,2009,BOS,3448,JFK,3797,,0,752 CR7 M88
DL,2009,BOS,3448,LAS,3877,,0,73H
DL,2009,BOS,3448,LAX,3484,,0,73H
DL,2009,BOS,3448,LGA,3697,Y,0,E75
DL,2009,BOS,3448,LHR,507,,0,764
DL,2009,BOS,3448,MCO,3878,,0,320
DL,2009,BOS,3448,MSP,3858,,0,738 319 757 M90 320
DL,2009,BOS,3448,MYR,3515,Y,0,E75
DL,2009,BOS,3448,NAS,1953,Y,0,E75
DL,2009,BOS,3448,PLS,1754,,0,320
DL,2009,BOS,3448,RDU,3626,,0,CR7
DL,2009,BOS,3448,RIC,3608,Y,0,CR9 CR7
DL,2009,BOS,3448,SLC,3536,,0,73H 738
DL,2009,BQK,5725,ATL,3682,Y,0,CRJ
DL,2009,BRD,6957,INL,3535,Y,0,CRJ
DL,2009,BRD,6957,MSP,3858,Y,0,CRJ
DL,2009,BRU,302,ATL,3682,,0,76W
DL,2009,BRU,302,JFK,3797,,0,76W
DL,2009,BSB,2531,ATL,3682,,0,752
DL,2009,BTM,4022,SLC,3536,Y,0,CRJ
DL,2009,BTR,3846,ATL,3682,,0,319
DL,2009,BTS,1745,PRG,1587,Y,0,AT4
DL,2009,BTV,3711,ATL,3682,Y,0,CR9
DL,2009,BTV,3711,DTW,3645,Y,0,CRJ
DL,2009,BTV,3711,LGA,3697,,0,CR7
DL,2009,BUF,3820,ATL,3682,,0,M90 M88
DL,2009,BUF,3820,DTW,3645,,0,M88 319 320 M90 ERJ
DL,2009,BUF,3820,JFK,3797,Y,0,CR9 CR7
DL,2009,BUF,3820,LGA,3697,,0,CR7
DL,2009,BUF,3820,MSP,3858,Y,0,E70 CR9
DL,2009,BUR,3644,SLC,3536,Y,0,CRJ
DL,2009,BWI,3849,ATL,3682,,0,M88 757 M90 73W  320 717
DL,2009,BWI,3849,CVG,3488,,0,ERJ
DL,2009,BWI,3849,DTW,3645,,0,320 M88 M90 ERJ
DL,2009,BWI,3849,JFK,3797,Y,0,ERJ
DL,2009,BWI,3849,MSP,3858,,0,320 M88 M90 319
DL,2009,BWI,3849,RDU,3626,,0,ERJ
DL,2009,BWI,3849,SLC,3536,,0,320
DL,2009,BZE,1957,ATL,3682,,0,319 M88
DL,2009,BZE,1957,LAX,3484,,0,320
DL,2009,BZN,4020,MSP,3858,,0,320 319
DL,2009,BZN,4020,SLC,3536,Y,0,CR9 CRJ
DL,2009,CAE,3561,ATL,3682,,0,M88 717 319
DL,2009,CAE,3561,DTW,3645,Y,0,CRJ
DL,2009,CAE,3561,LGA,3697,Y,0,CRJ
DL,2009,CAK,4112,ATL,3682,,0,M88
DL,2009,CAK,4112,DTW,3645,Y,0,CRJ
DL,2009,CAN,3370,HGH,3386,Y,0,321 772
DL,2009,CAN,3370,LAX,3484,Y,0,380
DL,2009,CCS,2851,ATL,3682,,0,757
DL,2009,CDC,3824,SLC,3536,Y,0,CRJ
DL,2009,CDG,1382,ABV,260,Y,0,332
DL,2009,CDG,1382,ATL,3682,,0,76W
DL,2009,CDG,1382,BOS,3448,,0,752
DL,2009,CDG,1382,CMN,1074,Y,0,320 319 321
DL,2009,CDG,1382,CVG,3488,,0,76W
DL,2009,CDG,1382,DTW,3645,,0,333 76W 764
DL,2009,CDG,1382,EWR,3494,,0,76W
DL,2009,CDG,1382,IAD,3714,Y,0,388 77W
DL,2009,CDG,1382,IAH,3550,Y,0,77W
DL,2009,CDG,1382,JFK,3797,,0,332 772 388 343
DL,2009,CDG,1382,LAX,3484,,0,772
DL,2009,CDG,1382,LYS,1335,Y,0,320 319
DL,2009,CDG,1382,MIA,3576,Y,0,77W
DL,2009,CDG,1382,MSP,3858,,0,332
DL,2009,CDG,1382,NIM,280,Y,0,332
DL,2009,CDG,1382,ORD,3830,Y,0,332
DL,2009,CDG,1382,PHL,3752,,0,752
DL,2009,CDG,1382,PIT,3570,,0,752
DL,2009,CDG,1382,SEA,3577,,0,332
DL,2009,CDG,1382,SFO,3469,Y,0,388
DL,2009,CDG,1382,SLC,3536,,0,332
DL,2009,CDG,1382,TLS,1273,Y,0,319 320
DL,2009,CDG,1382,YUL,146,Y,0,744 343
DL,2009,CDG,1382,YYZ,193,Y,0,772
DL,2009,CHA,3578,ATL,3682,,0,M88
DL,2009,CHA,3578,DTW,3645,Y,0,CRJ
DL,2009,CHO,4015,ATL,3682,Y,0,CRJ
DL,2009,CHO,4015,LGA,3697,Y,0,CR7
DL,2009,CHS,3806,ATL,3682,,0,M88 73W 717 319
DL,2009,CHS,3806,BOS,3448,Y,0,CR9
DL,2009,CHS,3806,DTW,3645,,0,ERJ
DL,2009,CHS,3806,JFK,3797,,0,ERJ
DL,2009,CHS,3806,LGA,3697,,0,CR7
DL,2009,CID,4043,ATL,3682,Y,0,CRJ CR9
DL,2009,CID,4043,DTW,3645,Y,0,CRJ
DL,2009,CID,4043,MSP,3858,Y,0,CRJ
DL,2009,CIU,5729,DTW,3645,Y,0,CRJ
DL,2009,CLE,3486,ATL,3682,,0,717  M88
DL,2009,CLE,3486,DTW,3645,,0,ERJ
DL,2009,CLE,3486,JFK,3797,,0,ERJ
DL,2009,CLE,3486,LGA,3697,Y,0,CR7
DL,2009,CLE,3486,MSP,3858,,0,ERJ
DL,2009,CLT,3876,ATL,3682,,0,M90 M88
DL,2009,CLT,3876,CVG,3488,Y,0,ERJ CRJ
DL,2009,CLT,3876,DTW,3645,,0,M90 320 M88
DL,2009,CLT,3876,JFK,3797,Y,0,ERJ
DL,2009,CLT,3876,LGA,3697,,0,CR7
DL,2009,CLT,3876,MSP,3858,,0,319 320
DL,2009,CLT,3876,SLC,3536,,0,320
DL,2009,CMH,3759,ATL,3682,,0,M88 73W 738 319
DL,2009,CMH,3759,BOS,3448,,0,ERJ
DL,2009,CMH,3759,DTW,3645,Y,0,ERJ E75 CRJ
DL,2009,CMH,3759,JFK,3797,Y,0,ERJ CRJ
DL,2009,CMH,3759,LAX,3484,,0,738
DL,2009,CMH,3759,LGA,3697,,0,CR7 ERJ
DL,2009,CMH,3759,MCO,3878,Y,0,E70
DL,2009,CMH,3759,MSP,3858,Y,0,E70 CRJ CR9 ERJ
DL,2009,CMH,3759,RDU,3626,Y,0,ERJ
DL,2009,CMH,3759,RSW,3793,Y,0,E70
DL,2009,CMH,3759,TPA,3646,Y,0,E75
DL,2009,CMN,1074,CDG,1382,Y,0,320
DL,2009,CNY,7074,SLC,3536,Y,0,EM2
DL,2009,COD,4344,SLC,3536,Y,0,CRJ
DL,2009,COS,3819,ATL,3682,,0,738
DL,2009,COS,3819,SLC,3536,Y,0,CRJ
DL,2009,CPR,3872,SLC,3536,Y,0,CRJ
DL,2009,CRW,4285,ATL,3682,,0,319
DL,2009,CRW,4285,DTW,3645,Y,0,CRJ
DL,2009,CSG,4255,ATL,3682,Y,0,CRJ
DL,2009,CUL,1792,HMO,1807,,0,ER4
DL,2009,CUL,1792,MTY,1825,,0,ER4
DL,2009,CUN,1852,ATL,3682,,0,757 320 M88
DL,2009,CUN,1852,BOS,3448,,0,757
DL,2009,CUN,1852,CVG,3488,,0,M88
DL,2009,CUN,1852,DTW,3645,,0,320
DL,2009,CUN,1852,IND,3585,,0,320
DL,2009,CUN,1852,JFK,3797,,0,738
DL,2009,CUN,1852,LAX,3484,,0,320 73H
DL,2009,CUN,1852,MCO,3878,,0,757
DL,2009,CUN,1852,MSP,3858,,0,320
DL,2009,CUN,1852,RDU,3626,,0,M88
DL,2009,CUN,1852,SLC,3536,,0,320
DL,2009,CVG,3488,ATL,3682,,0,738 M88 320  319
DL,2009,CVG,3488,BDL,3825,Y,0,CRJ CR9
DL,2009,CVG,3488,BNA,3690,Y,0,CRJ
DL,2009,CVG,3488,BOS,3448,,0,320
DL,2009,CVG,3488,BWI,3849,Y,0,ERJ CRJ
DL,2009,CVG,3488,CDG,1382,,0,76W
DL,2009,CVG,3488,CLT,3876,Y,0,ERJ CRJ
DL,2009,CVG,3488,CUN,1852,,0,M88
DL,2009,CVG,3488,DCA,3520,Y,0,CR9
DL,2009,CVG,3488,DEN,3751,Y,0,CR9
DL,2009,CVG,3488,DFW,3670,Y,0,CR9
