airline,airline_id,src_airport,src_airport_id,dest_airport,dest_airport_id,codeshare,stops,equipment
US,5265,PBI,3722,LAX,3484,Y,0,738
US,5265,PBI,3722,LGA,3697,,0,738
US,5265,PBI,3722,ORD,3830,,0,M83 738 M80
US,5265,PBI,3722,PHL,3752,,0,E90 319
US,5265,PDX,3720,CLT,3876,,0,320
US,5265,PDX,3720,DFW,3670,,0,M83
US,5265,PDX,3720,ORD,3830,,0,738
US,5265,PDX,3720,PHL,3752,,0,320
US,5265,PDX,3720,PHX,3462,,0,321 320 319
US,5265,PEK,3364,JFK,3797,Y,0,773
US,5265,PEK,3364,LAX,3484,Y,0,773
US,5265,PEK,3364,ORD,3830,,0,777
US,5265,PEK,3364,SFO,3469,Y,0,773
US,5265,PER,3351,AKL,2006,Y,0,772
US,5265,PGV,6959,CLT,3876,,0,CRJ
US,5265,PHF,3633,CLT,3876,,0,CR7
US,5265,PHF,3633,PHL,3752,Y,0,DH8
US,5265,PHL,3752,ABE,4355,Y,0,DH8 CRJ
US,5265,PHL,3752,ALB,3864,Y,0,DH8 E75 CRJ
US,5265,PHL,3752,AMS,580,,0,752
US,5265,PHL,3752,ART,3838,Y,0,CRJ
US,5265,PHL,3752,ATH,3941,,0,332
US,5265,PHL,3752,ATL,3682,,0,E90 319
US,5265,PHL,3752,AUA,2895,,0,320
US,5265,PHL,3752,AUS,3673,,0,319 E90
US,5265,PHL,3752,AVP,4286,Y,0,DH8 CRJ
US,5265,PHL,3752,BCN,1218,,0,332
US,5265,PHL,3752,BDA,4069,,0,319
US,5265,PHL,3752,BDL,3825,,0,E90
US,5265,PHL,3752,BGM,4129,Y,0,DH8
US,5265,PHL,3752,BGR,3463,Y,0,E75 CRJ
US,5265,PHL,3752,BHM,3811,,0,CRJ
US,5265,PHL,3752,BNA,3690,,0,CRJ
US,5265,PHL,3752,BOS,3448,,0,E90 319 321 320
US,5265,PHL,3752,BRU,302,,0,762
US,5265,PHL,3752,BTV,3711,,0,E90
US,5265,PHL,3752,BUF,3820,Y,0,DH8 CRJ E75 E70
US,5265,PHL,3752,BWI,3849,,0,319 E90
US,5265,PHL,3752,CAE,3561,Y,0,CRJ
US,5265,PHL,3752,CAK,4112,,0,CRJ
US,5265,PHL,3752,CDG,1382,,0,332
US,5265,PHL,3752,CHO,4015,Y,0,DH8
US,5265,PHL,3752,CHS,3806,,0,CRJ
US,5265,PHL,3752,CLE,3486,Y,0,CRJ E70 CR9 E75
US,5265,PHL,3752,CLT,3876,,0,752 321 E90 734 762 332 319 320
US,5265,PHL,3752,CMH,3759,Y,0,CRJ E75 E70
US,5265,PHL,3752,CUN,1852,,0,752 332 321 319
US,5265,PHL,3752,CVG,3488,,0,CRJ
US,5265,PHL,3752,DAY,3627,,0,CRJ
US,5265,PHL,3752,DCA,3520,,0,CRJ 319 E90
US,5265,PHL,3752,DEN,3751,,0,321 320
US,5265,PHL,3752,DFW,3670,,0,M83 319 320 738 M80 E90 752
US,5265,PHL,3752,DTW,3645,,0,E90 320 319
US,5265,PHL,3752,DUB,599,,0,332
US,5265,PHL,3752,ELM,3946,Y,0,DH8
US,5265,PHL,3752,ERI,4276,Y,0,DH8
US,5265,PHL,3752,EWR,3494,Y,0,CRJ DH8
US,5265,PHL,3752,FCO,1555,,0,333
US,5265,PHL,3752,FLL,3533,,0,320 319
US,5265,PHL,3752,FRA,340,,0,332 762
US,5265,PHL,3752,GCM,1926,,0,319
US,5265,PHL,3752,GLA,534,,0,752
US,5265,PHL,3752,GSO,4008,Y,0,CRJ E75
US,5265,PHL,3752,GSP,4034,Y,0,CRJ
US,5265,PHL,3752,HPN,3589,Y,0,DH8 CRJ
US,5265,PHL,3752,HVN,4006,Y,0,DH8
US,5265,PHL,3752,IAH,3550,,0,E90
US,5265,PHL,3752,ILM,3845,Y,0,CRJ E75
US,5265,PHL,3752,IND,3585,,0,E90 319
US,5265,PHL,3752,IPT,3584,Y,0,DH8
US,5265,PHL,3752,ISP,3857,Y,0,CRJ DH8
US,5265,PHL,3752,ITH,3947,Y,0,DH8 CRJ
US,5265,PHL,3752,JAX,3712,,0,E90
US,5265,PHL,3752,LAS,3877,,0,321 320
US,5265,PHL,3752,LAX,3484,,0,321 320
US,5265,PHL,3752,LGA,3697,,0,E90 319
US,5265,PHL,3752,LHR,507,,0,333
US,5265,PHL,3752,LIS,1638,,0,752
US,5265,PHL,3752,MAD,1229,,0,333
US,5265,PHL,3752,MAN,478,,0,332
US,5265,PHL,3752,MBJ,1780,,0,320 319 321
US,5265,PHL,3752,MCI,3458,Y,0,E70 E75 CRJ
US,5265,PHL,3752,MCO,3878,,0,762 321 752 320 332
US,5265,PHL,3752,MDT,3542,Y,0,DH8
US,5265,PHL,3752,MHT,4011,,0,CRJ
US,5265,PHL,3752,MIA,3576,,0,738 321 752 320
US,5265,PHL,3752,MKE,3717,Y,0,CRJ
US,5265,PHL,3752,MSP,3858,,0,E90 319
US,5265,PHL,3752,MSY,3861,,0,319 E90
US,5265,PHL,3752,MUC,346,,0,333
US,5265,PHL,3752,MYR,3515,Y,0,CRJ E75
US,5265,PHL,3752,NAS,1953,,0,319 320
US,5265,PHL,3752,ORD,3830,,0,320 319 321 E90
US,5265,PHL,3752,ORF,3611,Y,0,DH8 CRJ E70
US,5265,PHL,3752,PBI,3722,,0,319 E90
US,5265,PHL,3752,PDX,3720,,0,320
US,5265,PHL,3752,PHF,3633,Y,0,DH8
US,5265,PHL,3752,PHX,3462,,0,321 752
US,5265,PHL,3752,PIT,3570,,0,319 E90 320
US,5265,PHL,3752,PLS,1754,,0,319
US,5265,PHL,3752,PUJ,1760,,0,319 332 320
US,5265,PHL,3752,PVD,3641,,0,E90
US,5265,PHL,3752,PWM,3862,,0,E90
US,5265,PHL,3752,RDU,3626,,0,319 E90
US,5265,PHL,3752,RIC,3608,Y,0,DH8 CR9 CRJ
US,5265,PHL,3752,ROA,4016,Y,0,DH8
US,5265,PHL,3752,ROC,3622,Y,0,DH8 CRJ E70 E75
US,5265,PHL,3752,RSW,3793,,0,319 E90 320
US,5265,PHL,3752,SAN,3731,,0,320
US,5265,PHL,3752,SAT,3621,,0,E90
US,5265,PHL,3752,SAV,3613,Y,0,E75 E70 CRJ
US,5265,PHL,3752,SBY,3642,Y,0,DH8
US,5265,PHL,3752,SCE,4318,Y,0,CRJ DH8
US,5265,PHL,3752,SDF,4014,Y,0,CRJ CR9
US,5265,PHL,3752,SDQ,1762,,0,320
US,5265,PHL,3752,SEA,3577,,0,320 321
US,5265,PHL,3752,SFO,3469,,0,320 321
US,5265,PHL,3752,SJU,2890,,0,762 752 320
US,5265,PHL,3752,SLC,3536,,0,320
US,5265,PHL,3752,STL,3678,Y,0,CRJ E70 E75
US,5265,PHL,3752,STT,2883,,0,752
US,5265,PHL,3752,SWF,3661,Y,0,DH8 CRJ
US,5265,PHL,3752,SXM,2899,,0,332
US,5265,PHL,3752,SYR,3745,Y,0,DH8 CRJ E75 E70
US,5265,PHL,3752,TLV,1590,,0,332
US,5265,PHL,3752,TPA,3646,,0,321 320 319 734
US,5265,PHL,3752,TYS,3676,,0,CRJ
US,5265,PHL,3752,VCE,1551,,0,332
US,5265,PHL,3752,YHZ,73,Y,0,E70 CRJ E75
US,5265,PHL,3752,YOW,100,Y,0,CRJ
US,5265,PHL,3752,YQB,111,Y,0,CRJ
US,5265,PHL,3752,YUL,146,Y,0,CRJ
US,5265,PHL,3752,YYZ,193,Y,0,CRJ E75
US,5265,PHL,3752,ZRH,1678,,0,762
US,5265,PHX,3462,ABQ,4019,Y,0,CR9 CRJ
US,5265,PHX,3462,ANC,3774,,0,320
US,5265,PHX,3462,ATL,3682,,0,321 320
US,5265,PHX,3462,AUS,3673,,0,319
US,5265,PHX,3462,BFL,3558,Y,0,CR9 CRJ
US,5265,PHX,3462,BOI,3495,,0,319
US,5265,PHX,3462,BOS,3448,,0,320 319
US,5265,PHX,3462,BUR,3644,Y,0,CR9 CRJ
US,5265,PHX,3462,BWI,3849,,0,321 319 320
US,5265,PHX,3462,CLT,3876,,0,321 320
US,5265,PHX,3462,CMH,3759,,0,320 319
US,5265,PHX,3462,CUN,1852,,0,752 320 321
US,5265,PHX,3462,DCA,3520,,0,752 320 319
US,5265,PHX,3462,DEN,3751,,0,320 321
US,5265,PHX,3462,DFW,3670,,0,M83 319 738 321 M80 320
US,5265,PHX,3462,DRO,3713,Y,0,CRJ CR9
US,5265,PHX,3462,DSM,3729,,0,319
US,5265,PHX,3462,DTW,3645,,0,321 319
US,5265,PHX,3462,ELP,3559,Y,0,CR9 CRJ
US,5265,PHX,3462,EWR,3494,,0,320
US,5265,PHX,3462,FAT,3687,Y,0,CR9 CRJ
US,5265,PHX,3462,FLG,4261,Y,0,CRJ
US,5265,PHX,3462,FLL,3533,,0,320 319
US,5265,PHX,3462,GDL,1804,Y,0,CR9 CRJ
US,5265,PHX,3462,GEG,3467,,0,319
US,5265,PHX,3462,GJT,4063,Y,0,CRJ
US,5265,PHX,3462,HMO,1807,Y,0,CRJ
US,5265,PHX,3462,HNL,3728,,0,752
US,5265,PHX,3462,IAH,3550,,0,319 321 320
US,5265,PHX,3462,IND,3585,,0,320 319
US,5265,PHX,3462,JFK,3797,,0,321
US,5265,PHX,3462,KOA,3514,,0,752
US,5265,PHX,3462,LAS,3877,,0,321 320 319
US,5265,PHX,3462,LAX,3484,,0,321 319 320
US,5265,PHX,3462,LGB,3582,,0,319
US,5265,PHX,3462,LIH,3602,,0,752
US,5265,PHX,3462,MCI,3458,,0,319
US,5265,PHX,3462,MCO,3878,,0,320 321
US,5265,PHX,3462,MEX,1824,,0,319
US,5265,PHX,3462,MIA,3576,,0,738
US,5265,PHX,3462,MKE,3717,,0,319
US,5265,PHX,3462,MRY,3948,Y,0,CRJ
US,5265,PHX,3462,MSP,3858,,0,320 321 319
US,5265,PHX,3462,MZT,1826,,0,320 319
US,5265,PHX,3462,OAK,3453,,0,319
US,5265,PHX,3462,OGG,3456,,0,752
US,5265,PHX,3462,OMA,3454,,0,319
US,5265,PHX,3462,ONT,3734,,0,319 320
US,5265,PHX,3462,ORD,3830,,0,M83 320 321 738
US,5265,PHX,3462,PDX,3720,,0,319 320 321
US,5265,PHX,3462,PHL,3752,,0,752 321
US,5265,PHX,3462,PIT,3570,,0,319 320
US,5265,PHX,3462,PSP,3839,Y,0,CR9 CRJ
US,5265,PHX,3462,PVR,1836,,0,320 319 321
US,5265,PHX,3462,RNO,3807,,0,319 320
US,5265,PHX,3462,SAN,3731,,0,320 321
US,5265,PHX,3462,SAT,3621,Y,0,CR9
US,5265,PHX,3462,SBA,3949,Y,0,CRJ CR9
US,5265,PHX,3462,SBP,5768,Y,0,CR9 CRJ
