airline,airline_id,src_airport,src_airport_id,dest_airport,dest_airport_id,codeshare,stops,equipment
AH,794,AAE,220,ORN,231,,0,ATR
AH,794,AAE,220,ORY,1386,,0,736
AH,794,ABJ,253,ALG,210,,0,738
AH,794,ALC,1212,ALG,210,,0,736
AH,794,ALC,1212,ORN,231,,0,736 ATR
AH,794,ALG,210,AAE,220,,0,ATR 736 738
AH,794,ALG,210,ABJ,253,,0,738
AH,794,ALG,210,ALC,1212,,0,736
AH,794,ALG,210,AMM,2170,,0,736
AH,794,ALG,210,AZR,234,,0,ATR 738
AH,794,ALG,210,BCN,1218,,0,736 738
AH,794,ALG,210,BEY,2177,,0,736
AH,794,ALG,210,BJA,209,,0,738 ATR
AH,794,ALG,210,BKO,1044,,0,738
AH,794,ALG,210,BLJ,5552,,0,ATR 738
AH,794,ALG,210,BOD,1264,,0,736
AH,794,ALG,210,BRU,302,,0,736
AH,794,ALG,210,BSK,235,,0,ATR 738
AH,794,ALG,210,CAI,1128,,0,736
AH,794,ALG,210,CDG,1382,,0,330 736 738
AH,794,ALG,210,CMN,1074,,0,767
AH,794,ALG,210,CZL,221,,0,ATR 736 738 767
AH,794,ALG,210,DJG,211,,0,738
AH,794,ALG,210,DKR,1084,,0,738
AH,794,ALG,210,DXB,2188,,0,330
AH,794,ALG,210,EBH,\N,,0,ATR
AH,794,ALG,210,ELU,5555,,0,ATR
AH,794,ALG,210,ETZ,1320,,0,736
AH,794,ALG,210,FCO,1555,,0,736
AH,794,ALG,210,FRA,340,,0,736
AH,794,ALG,210,GHA,237,,0,ATR
AH,794,ALG,210,GVA,1665,,0,736
AH,794,ALG,210,HME,238,,0,736
AH,794,ALG,210,HRM,224,,0,ATR
AH,794,ALG,210,INZ,239,,0,ATR
AH,794,ALG,210,IST,1701,,0,736
AH,794,ALG,210,LHR,507,,0,736
AH,794,ALG,210,LIL,1399,,0,736
AH,794,ALG,210,LIS,1638,,0,736
AH,794,ALG,210,LYS,1335,,0,736 738
AH,794,ALG,210,MAD,1229,,0,736
AH,794,ALG,210,MRS,1353,,0,736
AH,794,ALG,210,MUW,233,,0,ATR
AH,794,ALG,210,MXP,1524,,0,736
AH,794,ALG,210,MZW,\N,,0,ATR
AH,794,ALG,210,NCE,1354,,0,736 738
AH,794,ALG,210,NIM,280,,0,738
AH,794,ALG,210,OGX,243,,0,ATR
AH,794,ALG,210,ORN,231,,0,ATR 738
AH,794,ALG,210,ORY,1386,,0,736 330
AH,794,ALG,210,OUA,246,,0,736
AH,794,ALG,210,PEK,3364,,0,330
AH,794,ALG,210,PMI,3998,,0,738
AH,794,ALG,210,QSF,6492,,0,ATR 738
AH,794,ALG,210,SVO,2985,,0,736
AH,794,ALG,210,TEE,222,,0,ATR
AH,794,ALG,210,TGR,240,,0,ATR
AH,794,ALG,210,TID,225,,0,ATR
AH,794,ALG,210,TIP,1157,,0,738
AH,794,ALG,210,TLM,230,,0,738 ATR
AH,794,ALG,210,TLS,1273,,0,736
AH,794,ALG,210,TUN,287,,0,736 738
AH,794,ALG,210,VIE,1613,,0,736
AH,794,ALG,210,YUL,146,,0,330
AH,794,AMM,2170,ALG,210,,0,736
AH,794,AZR,234,ALG,210,,0,ATR
AH,794,AZR,234,BMW,5554,,0,ATR
AH,794,AZR,234,CZL,221,,0,ATR
AH,794,AZR,234,INZ,239,,0,ATR
AH,794,AZR,234,OGX,243,,0,ATR
AH,794,AZR,234,ORN,231,,0,ATR
AH,794,BCN,1218,ALG,210,,0,736
AH,794,BCN,1218,ORN,231,,0,736
AH,794,BEY,2177,ALG,210,,0,736
AH,794,BJA,209,ALG,210,,0,738 ATR
AH,794,BJA,209,LYS,1335,,0,738
AH,794,BJA,209,MRS,1353,,0,738
AH,794,BJA,209,ORY,1386,,0,736
AH,794,BKO,1044,ALG,210,,0,738
AH,794,BLJ,5552,ALG,210,,0,ATR 738
AH,794,BLJ,5552,LYS,1335,,0,736
AH,794,BLJ,5552,MRS,1353,,0,738
AH,794,BLJ,5552,ORY,1386,,0,738
AH,794,BMW,5554,AZR,234,,0,ATR
AH,794,BOD,1264,ALG,210,,0,736
AH,794,BRU,302,ALG,210,,0,736
AH,794,BSK,235,ALG,210,,0,ATR 738
AH,794,BSK,235,LYS,1335,,0,738
AH,794,BSK,235,ORY,1386,,0,738
AH,794,CAI,1128,ALG,210,,0,736
AH,794,CBH,5553,ORN,231,,0,ATR
AH,794,CDG,1382,AAE,220,,0,738
AH,794,CDG,1382,ALG,210,,0,330 738
AH,794,CDG,1382,CZL,221,,0,738
AH,794,CDG,1382,ORN,231,,0,330
AH,794,CFK,\N,MRS,1353,,0,736
AH,794,CMN,1074,ALG,210,,0,736
AH,794,CMN,1074,ORN,231,,0,736
AH,794,CZL,221,ALG,210,,0,738 ATR 767 736
AH,794,CZL,221,AZR,234,,0,ATR
AH,794,CZL,221,CDG,1382,,0,738
AH,794,CZL,221,GHA,237,,0,ATR
AH,794,CZL,221,HME,238,,0,ATR
AH,794,CZL,221,IST,1701,,0,738
AH,794,CZL,221,LYS,1335,,0,738
AH,794,CZL,221,MLH,\N,,0,736
AH,794,CZL,221,MRS,1353,,0,738
AH,794,CZL,221,NCE,1354,,0,738 736
AH,794,CZL,221,ORN,231,,0,ATR
AH,794,CZL,221,ORY,1386,,0,736
AH,794,DJG,211,OGX,243,,0,736
AH,794,DJG,211,TMR,216,,0,738
AH,794,DKR,1084,ALG,210,,0,738
AH,794,DXB,2188,ALG,210,,0,330
AH,794,EBH,\N,ALG,210,,0,ATR
AH,794,ELG,236,OGX,243,,0,ATR
AH,794,ELG,236,TMR,216,,0,ATR
AH,794,ELU,5555,ALG,210,,0,ATR
AH,794,ETZ,1320,ALG,210,,0,736
AH,794,FCO,1555,ALG,210,,0,736
AH,794,FRA,340,ALG,210,,0,736
AH,794,GHA,237,ALG,210,,0,ATR
AH,794,GHA,237,CZL,221,,0,ATR
AH,794,GHA,237,ORN,231,,0,ATR
AH,794,GHA,237,TMR,216,,0,ATR
AH,794,GVA,1665,ALG,210,,0,736
AH,794,HME,238,ALG,210,,0,736
AH,794,HME,238,CZL,221,,0,ATR
AH,794,HME,238,HRM,224,,0,ATR
AH,794,HME,238,IAM,244,,0,736
AH,794,HME,238,ORN,231,,0,ATR
AH,794,HRM,224,ALG,210,,0,ATR
AH,794,HRM,224,HME,238,,0,ATR
AH,794,IAM,244,HME,238,,0,736
AH,794,IAM,244,OGX,243,,0,ATR
AH,794,INZ,239,ALG,210,,0,ATR
AH,794,INZ,239,TMR,216,,0,ATR
AH,794,IST,1701,AAE,220,,0,738
AH,794,IST,1701,ALG,210,,0,736
AH,794,IST,1701,CZL,221,,0,738
AH,794,IST,1701,ORN,231,,0,738
AH,794,LHR,507,ALG,210,,0,736
AH,794,LIL,1399,ALG,210,,0,738
AH,794,LIL,1399,ORN,231,,0,736
AH,794,LIS,1638,ALG,210,,0,736
AH,794,LYS,1335,AAE,220,,0,738
AH,794,LYS,1335,ALG,210,,0,736 738
AH,794,LYS,1335,BJA,209,,0,738
AH,794,LYS,1335,BLJ,5552,,0,738
AH,794,LYS,1335,BSK,235,,0,738
AH,794,LYS,1335,CZL,221,,0,738
AH,794,LYS,1335,ORN,231,,0,736
AH,794,LYS,1335,QSF,6492,,0,738
AH,794,LYS,1335,TLM,230,,0,736
AH,794,MAD,1229,ALG,210,,0,736
AH,794,MLH,\N,CZL,221,,0,736
AH,794,MRS,1353,AAE,220,,0,738
AH,794,MRS,1353,ALG,210,,0,736
AH,794,MRS,1353,BJA,209,,0,738
AH,794,MRS,1353,BLJ,5552,,0,738
AH,794,MRS,1353,CFK,\N,,0,736
AH,794,MRS,1353,CZL,221,,0,738
AH,794,MRS,1353,ORN,231,,0,736 738
AH,794,MRS,1353,QSF,6492,,0,738
AH,794,MRS,1353,TLM,230,,0,736
AH,794,MUW,233,ALG,210,,0,ATR
AH,794,MUW,233,TID,225,,0,ATR
AH,794,MXP,1524,ALG,210,,0,736
AH,794,MZW,\N,ALG,210,,0,ATR
AH,794,NCE,1354,ALG,210,,0,736 738
AH,794,NCE,1354,CZL,221,,0,738
AH,794,NIM,280,ALG,210,,0,738
AH,794,OGX,243,ALG,210,,0,ATR 736
AH,794,OGX,243,AZR,234,,0,ATR
AH,794,OGX,243,ELG,236,,0,ATR
AH,794,OGX,243,IAM,244,,0,ATR
AH,794,OGX,243,ORN,231,,0,ATR
AH,794,ORN,231,AAE,220,,0,ATR
AH,794,ORN,231,ALC,1212,,0,736 ATR
AH,794,ORN,231,ALG,210,,0,736 ATR 738 767
AH,794,ORN,231,AZR,234,,0,ATR
AH,794,ORN,231,BCN,1218,,0,736
AH,794,ORN,231,CBH,5553,,0,ATR
AH,794,ORN,231,CDG,1382,,0,330
AH,794,ORN,231,CMN,1074,,0,767 736
AH,794,ORN,231,CZL,221,,0,ATR
AH,794,ORN,231,GHA,237,,0,ATR
AH,794,ORN,231,HME,238,,0,ATR
AH,794,ORN,231,IST,1701,,0,738
AH,794,ORN,231,LIL,1399,,0,736
AH,794,ORN,231,LYS,1335,,0,736
AH,794,ORN,231,MRS,1353,,0,736
AH,794,ORN,231,OGX,243,,0,ATR
AH,794,ORN,231,ORY,1386,,0,736
AH,794,ORN,231,TLS,1273,,0,736
AH,794,ORY,1386,AAE,220,,0,736
AH,794,ORY,1386,ALG,210,,0,736 330 738
AH,794,ORY,1386,BJA,209,,0,736
AH,794,ORY,1386,BLJ,5552,,0,738
AH,794,ORY,1386,BSK,235,,0,736
AH,794,ORY,1386,CZL,221,,0,736
AH,794,ORY,1386,ORN,231,,0,736
AH,794,ORY,1386,QSF,6492,,0,736
AH,794,ORY,1386,TLM,230,,0,738
AH,794,OUA,246,ALG,210,,0,736
AH,794,PEK,3364,ALG,210,,0,330
AH,794,PMI,3998,ALG,210,,0,738
AH,794,QSF,6492,ALG,210,,0,ATR 738
AH,794,QSF,6492,LYS,1335,,0,738
AH,794,QSF,6492,MRS,1353,,0,738
AH,794,QSF,6492,ORY,1386,,0,738
AH,794,SVO,2985,ALG,210,,0,736
AH,794,TEE,222,ALG,210,,0,ATR
AH,794,TGR,240,ALG,210,,0,ATR
AH,794,TID,225,ALG,210,,0,ATR
AH,794,TIP,1157,ALG,210,,0,736
AH,794,TLM,230,ALG,210,,0,738 ATR
AH,794,TLM,230,LYS,1335,,0,738
AH,794,TLM,230,MRS,1353,,0,738
AH,794,TLM,230,ORY,1386,,0,738
AH,794,TLS,1273,ALG,210,,0,736
AH,794,TLS,1273,ORN,231,,0,736
AH,794,TMR,216,ALG,210,,0,738
AH,794,TMR,216,ELG,236,,0,ATR
AH,794,TMR,216,GHA,237,,0,ATR
AH,794,TMR,216,INZ,239,,0,ATR
AH,794,TUN,287,ALG,210,,0,736
AH,794,VIE,1613,ALG,210,,0,736
AH,794,YUL,146,ALG,210,,0,330
AI,218,ADD,1107,BOM,2997,Y,0,752
AI,218,ADD,1107,DEL,3093,Y,0,763
AI,218,AGR,3079,BOM,2997,,0,CR7
AI,218,AGR,3079,HJR,3012,,0,320
AI,218,AGX,3130,COK,3136,,0,ATR
AI,218,AJL,3039,CCU,3043,,0,319
AI,218,AJL,3039,IMF,3050,,0,319
AI,218,AMD,2994,BOM,2997,,0,321 320 77W
AI,218,AMD,2994,DEL,3093,,0,319 321
AI,218,AMD,2994,HYD,\N,,0,320
AI,218,AMD,2994,KWI,2176,,0,320
AI,218,ATQ,3081,DEL,3093,,0,321 788 320
AI,218,AUH,2179,BOM,2997,,0,319
AI,218,AUH,2179,DEL,3093,,0,319
AI,218,BAH,2057,AUH,2179,,0,319
AI,218,BBI,3042,BOM,2997,,0,319
AI,218,BBI,3042,DEL,3093,,0,319 320
AI,218,BBI,3042,IXZ,3146,,0,CR7
AI,218,BDQ,3001,DEL,3093,,0,320
AI,218,BHO,3002,BOM,2997,,0,319
AI,218,BHO,3002,DEL,3093,,0,321
AI,218,BHX,469,DEL,3093,,0,788
AI,218,BKK,3885,BOM,2997,,0,321
AI,218,BKK,3885,DEL,3093,,0,321
AI,218,BKK,3885,SIN,3316,Y,0,772
AI,218,BLR,3131,BOM,2997,,0,319
AI,218,BLR,3131,CCU,3043,,0,319
AI,218,BLR,3131,COK,3136,,0,ATR
AI,218,BLR,3131,DEL,3093,,0,320 788
AI,218,BLR,3131,FRA,340,Y,0,74H
AI,218,BLR,3131,GOI,3007,,0,319
AI,218,BLR,3131,HYD,\N,,0,319
AI,218,BLR,3131,IXE,3143,,0,ATR
AI,218,BLR,3131,MAA,3144,,0,320
AI,218,BLR,3131,TRV,3153,,0,320
AI,218,BOM,2997,ADD,1107,Y,0,763
AI,218,BOM,2997,AGR,3079,,0,CR7
AI,218,BOM,2997,AMD,2994,,0,321 320 77W
AI,218,BOM,2997,AUH,2179,,0,319
AI,218,BOM,2997,BBI,3042,,0,319
AI,218,BOM,2997,BHO,3002,,0,321
AI,218,BOM,2997,BKK,3885,,0,321
AI,218,BOM,2997,BLR,3131,,0,319
AI,218,BOM,2997,CAI,1128,Y,0,738
AI,218,BOM,2997,CCU,3043,,0,320 319
AI,218,BOM,2997,CJB,3135,,0,321
AI,218,BOM,2997,CMB,3024,Y,0,320
AI,218,BOM,2997,COK,3136,,0,319
AI,218,BOM,2997,DEL,3093,,0,321 319 77W 788
AI,218,BOM,2997,DXB,2188,,0,321
AI,218,BOM,2997,EWR,3494,,0,77W
AI,218,BOM,2997,FRA,340,Y,0,744
AI,218,BOM,2997,GOI,3007,,0,321
AI,218,BOM,2997,GWL,3094,,0,CR7
AI,218,BOM,2997,HYD,\N,,0,319 744
AI,218,BOM,2997,IDR,3008,,0,320
AI,218,BOM,2997,IST,1701,Y,0,330
AI,218,BOM,2997,IXD,3080,,0,CR7
AI,218,BOM,2997,IXE,3143,,0,321
AI,218,BOM,2997,IXU,2996,,0,319
AI,218,BOM,2997,JAI,3098,,0,319
AI,218,BOM,2997,JDH,3097,,0,319
AI,218,BOM,2997,JED,2072,,0,77W
AI,218,BOM,2997,JGA,3010,,0,319
AI,218,BOM,2997,JNB,813,Y,0,332
AI,218,BOM,2997,LHR,507,,0,788
AI,218,BOM,2997,LKO,3105,,0,320
AI,218,BOM,2997,MAA,3144,,0,319 332
AI,218,BOM,2997,MCT,2194,,0,320
AI,218,BOM,2997,MRU,893,Y,0,332
AI,218,BOM,2997,MUC,346,Y,0,333
AI,218,BOM,2997,NAG,3015,,0,319
AI,218,BOM,2997,RAJ,3019,,0,319
AI,218,BOM,2997,RPR,3020,,0,319
AI,218,BOM,2997,RUH,2082,,0,77W
AI,218,BOM,2997,TRV,3153,,0,319
AI,218,BOM,2997,UDR,3023,,0,319
AI,218,BOM,2997,VNS,3084,,0,319
AI,218,BOM,2997,ZRH,1678,Y,0,333
AI,218,CAI,1128,BOM,2997,Y,0,738
AI,218,CCJ,3137,CJB,3135,,0,321
AI,218,CCJ,3137,COK,3136,,0,744
AI,218,CCJ,3137,DXB,2188,,0,321
AI,218,CCJ,3137,JED,2072,,0,744
AI,218,CCJ,3137,RUH,2082,,0,77W
AI,218,CCJ,3137,SHJ,2191,,0,321
AI,218,CCU,3043,AJL,3039,,0,319
AI,218,CCU,3043,BLR,3131,,0,319
AI,218,CCU,3043,BOM,2997,,0,319
AI,218,CCU,3043,DAC,3076,,0,319
AI,218,CCU,3043,DEL,3093,,0,321 788
AI,218,CCU,3043,DIB,3057,,0,320
AI,218,CCU,3043,DMU,6174,,0,319
AI,218,CCU,3043,GAU,6173,,0,319 320
AI,218,CCU,3043,HYD,\N,,0,319
AI,218,CCU,3043,IMF,3050,,0,319
AI,218,CCU,3043,IXA,3038,,0,319
AI,218,CCU,3043,IXB,3040,,0,319 320
AI,218,CCU,3043,IXS,3055,,0,ATR 319 320
AI,218,CCU,3043,IXZ,3146,,0,319
AI,218,CCU,3043,KTM,3125,,0,319
AI,218,CCU,3043,MAA,3144,,0,320
AI,218,CCU,3043,RGN,3239,,0,320
AI,218,CCU,3043,SHL,6172,,0,ATR
AI,218,CCU,3043,SIN,3316,Y,0,333
AI,218,CDG,1382,DEL,3093,,0,788
AI,218,CJB,3135,BOM,2997,,0,321
AI,218,CJB,3135,CCJ,3137,,0,321
AI,218,CMB,3024,BOM,2997,Y,0,320
AI,218,CMB,3024,DEL,3093,Y,0,320
AI,218,CMB,3024,MAA,3144,,0,321
AI,218,COK,3136,AGX,3130,,0,ATR
AI,218,COK,3136,BLR,3131,,0,ATR
AI,218,COK,3136,BOM,2997,,0,319
AI,218,COK,3136,CCJ,3137,,0,744
AI,218,COK,3136,DEL,3093,,0,321 320
AI,218,COK,3136,MAA,3144,,0,319
AI,218,COK,3136,SHJ,2191,,0,320
AI,218,COK,3136,TRV,3153,,0,321
AI,218,DAC,3076,CCU,3043,,0,319
AI,218,DAC,3076,DEL,3093,,0,320
AI,218,DED,3092,DEL,3093,,0,CR7 ATR
AI,218,DED,3092,LKO,3105,,0,CR7
AI,218,DEL,3093,ADD,1107,Y,0,763
AI,218,DEL,3093,AMD,2994,,0,319 321
AI,218,DEL,3093,ATQ,3081,,0,788 321 320
AI,218,DEL,3093,BAH,2057,,0,319
AI,218,DEL,3093,BBI,3042,,0,CR7 319 320
AI,218,DEL,3093,BDQ,3001,,0,320
AI,218,DEL,3093,BHO,3002,,0,319
AI,218,DEL,3093,BHX,469,,0,788
AI,218,DEL,3093,BKK,3885,,0,321
AI,218,DEL,3093,BLR,3131,,0,788 320
AI,218,DEL,3093,BOM,2997,,0,788 321 77W 319
AI,218,DEL,3093,CCU,3043,,0,321 788
AI,218,DEL,3093,CDG,1382,,0,788
AI,218,DEL,3093,CMB,3024,Y,0,320
AI,218,DEL,3093,COK,3136,,0,320 321
AI,218,DEL,3093,DAC,3076,,0,320
AI,218,DEL,3093,DED,3092,,0,CR7 ATR
AI,218,DEL,3093,DHM,6760,,0,ATR
AI,218,DEL,3093,DMM,2064,,0,320
AI,218,DEL,3093,DXB,2188,,0,788
AI,218,DEL,3093,FRA,340,,0,788
AI,218,DEL,3093,GAU,6173,,0,320
AI,218,DEL,3093,HKG,3077,,0,788
AI,218,DEL,3093,HYD,\N,,0,320 321 319 77W
AI,218,DEL,3093,ICN,3930,Y,0,333
AI,218,DEL,3093,IDR,3008,,0,320
AI,218,DEL,3093,IST,1701,Y,0,330
AI,218,DEL,3093,IXB,3040,,0,321
AI,218,DEL,3093,IXC,3089,,0,321
AI,218,DEL,3093,IXD,3080,,0,CR7 ATR
AI,218,DEL,3093,IXJ,3100,,0,320
AI,218,DEL,3093,IXL,3104,,0,319
AI,218,DEL,3093,IXR,3063,,0,321
AI,218,DEL,3093,IXU,2996,,0,321
AI,218,DEL,3093,JAI,3098,,0,319
AI,218,DEL,3093,JDH,3097,,0,319
AI,218,DEL,3093,JED,2072,,0,77W
AI,218,DEL,3093,JFK,3797,,0,77W
AI,218,DEL,3093,JLR,3009,,0,CR7
AI,218,DEL,3093,KBL,2050,,0,320
AI,218,DEL,3093,KNU,3101,,0,ATR
AI,218,DEL,3093,KTM,3125,,0,320 321
AI,218,DEL,3093,KUU,3085,,0,ATR
AI,218,DEL,3093,LHR,507,,0,788 77W
AI,218,DEL,3093,LKO,3105,,0,321
AI,218,DEL,3093,LUH,3103,,0,ATR
AI,218,DEL,3093,MAA,3144,,0,332 321 320 319
AI,218,DEL,3093,MCT,2194,,0,320
AI,218,DEL,3093,MEL,3339,,0,788
AI,218,DEL,3093,MRU,893,Y,0,332
AI,218,DEL,3093,MUC,346,Y,0,333
AI,218,DEL,3093,NAG,3015,,0,319
AI,218,DEL,3093,NRT,2279,,0,788
AI,218,DEL,3093,ORD,3830,,0,77W
AI,218,DEL,3093,PAT,3061,,0,319
AI,218,DEL,3093,PNQ,3017,,0,320 321
AI,218,DEL,3093,PVG,3406,,0,788
AI,218,DEL,3093,RUH,2082,,0,77W 77L
AI,218,DEL,3093,SIN,3316,,0,788
AI,218,DEL,3093,STV,3022,,0,CR7
AI,218,DEL,3093,SXR,3112,,0,321 319
AI,218,DEL,3093,SYD,3361,,0,788
AI,218,DEL,3093,UDR,3023,,0,319
AI,218,DEL,3093,VIE,1613,Y,0,767
AI,218,DEL,3093,VNS,3084,,0,320 321
AI,218,DEL,3093,VTZ,3066,,0,321
AI,218,DEL,3093,ZRH,1678,Y,0,333
AI,218,DHM,6760,DEL,3093,,0,ATR
AI,218,DIB,3057,CCU,3043,,0,319
AI,218,DIB,3057,DMU,6174,,0,320
AI,218,DMM,2064,DEL,3093,,0,320
AI,218,DMU,6174,CCU,3043,,0,320
AI,218,DMU,6174,DIB,3057,,0,319
AI,218,DXB,2188,BOM,2997,,0,321
AI,218,DXB,2188,CCJ,3137,,0,321
AI,218,DXB,2188,DEL,3093,,0,788
AI,218,DXB,2188,GOI,3007,,0,319
AI,218,EWR,3494,BOM,2997,,0,77W
AI,218,FRA,340,BLR,3131,Y,0,74H
AI,218,FRA,340,BOM,2997,Y,0,744
AI,218,FRA,340,DEL,3093,,0,788
AI,218,FRA,340,MAA,3144,Y,0,343
AI,218,FRA,340,PNQ,3017,Y,0,73H
AI,218,GAU,6173,CCU,3043,,0,319 320
AI,218,GAU,6173,DEL,3093,,0,320
AI,218,GAU,6173,IMF,3050,,0,320
AI,218,GAU,6173,IXS,3055,,0,ATR
AI,218,GOI,3007,BLR,3131,,0,319
AI,218,GOI,3007,BOM,2997,,0,321
AI,218,GOI,3007,DXB,2188,,0,319
AI,218,GOI,3007,KWI,2176,,0,320
AI,218,GOI,3007,MAA,3144,,0,320
AI,218,GOI,3007,PNQ,3017,,0,319
AI,218,GWL,3094,BOM,2997,,0,CR7
AI,218,HJR,3012,VNS,3084,,0,320
AI,218,HKG,3077,DEL,3093,,0,788
AI,218,HKG,3077,ICN,3930,,0,788
AI,218,HKG,3077,KIX,3992,,0,788
AI,218,HKG,3077,SFO,3469,Y,0,77W
AI,218,HKG,3077,SIN,3316,Y,0,77W
AI,218,HYD,\N,AMD,2994,,0,320
AI,218,HYD,\N,BLR,3131,,0,319
AI,218,HYD,\N,BOM,2997,,0,319 744
AI,218,HYD,\N,CCU,3043,,0,319
AI,218,HYD,\N,DEL,3093,,0,321 320 319 77W
AI,218,HYD,\N,JED,2072,,0,744
AI,218,HYD,\N,MAA,3144,,0,320
AI,218,HYD,\N,MCT,2194,,0,319
AI,218,HYD,\N,PNQ,3017,,0,319
AI,218,HYD,\N,SHJ,2191,,0,321
AI,218,HYD,\N,TIR,3151,,0,321
AI,218,HYD,\N,VGA,3134,,0,319
AI,218,HYD,\N,VTZ,3066,,0,321
AI,218,ICN,3930,DEL,3093,Y,0,333
AI,218,ICN,3930,HKG,3077,,0,788
AI,218,ICN,3930,SFO,3469,Y,0,77W
AI,218,ICN,3930,SIN,3316,Y,0,77W
AI,218,IDR,3008,BOM,2997,,0,320
AI,218,IDR,3008,DEL,3093,,0,320
AI,218,IMF,3050,AJL,3039,,0,319
AI,218,IMF,3050,CCU,3043,,0,319
AI,218,IMF,3050,GAU,6173,,0,320
AI,218,IMF,3050,IXS,3055,,0,ATR
AI,218,IST,1701,BOM,2997,Y,0,330
AI,218,IST,1701,DEL,3093,Y,0,330
AI,218,IXA,3038,CCU,3043,,0,319
AI,218,IXB,3040,CCU,3043,,0,319 320
AI,218,IXB,3040,DEL,3093,,0,321
AI,218,IXC,3089,DEL,3093,,0,321
AI,218,IXD,3080,BOM,2997,,0,CR7
AI,218,IXD,3080,DEL,3093,,0,CR7 ATR
AI,218,IXE,3143,BLR,3131,,0,ATR
AI,218,IXE,3143,BOM,2997,,0,321
AI,218,IXJ,3100,DEL,3093,,0,320
AI,218,IXJ,3100,IXL,3104,,0,319
AI,218,IXJ,3100,SXR,3112,,0,320
AI,218,IXL,3104,DEL,3093,,0,319
AI,218,IXL,3104,IXJ,3100,,0,319
AI,218,IXL,3104,SXR,3112,,0,319
AI,218,IXM,3142,MAA,3144,,0,319
AI,218,IXR,3063,DEL,3093,,0,321
AI,218,IXS,3055,CCU,3043,,0,ATR 319 320
AI,218,IXS,3055,GAU,6173,,0,ATR
AI,218,IXS,3055,IMF,3050,,0,ATR
AI,218,IXU,2996,BOM,2997,,0,321
AI,218,IXU,2996,DEL,3093,,0,319
AI,218,IXZ,3146,CCU,3043,,0,319
AI,218,IXZ,3146,DEL,3093,,0,CR7
AI,218,IXZ,3146,MAA,3144,,0,321
AI,218,JAI,3098,BOM,2997,,0,319
AI,218,JAI,3098,DEL,3093,,0,319
AI,218,JDH,3097,BOM,2997,,0,319
AI,218,JDH,3097,DEL,3093,,0,319
AI,218,JED,2072,BOM,2997,,0,77W
AI,218,JED,2072,CCJ,3137,,0,744
AI,218,JED,2072,DEL,3093,,0,77W
AI,218,JED,2072,HYD,\N,,0,744
AI,218,JFK,3797,DEL,3093,,0,77W
AI,218,JFK,3797,LHR,507,Y,0,772
AI,218,JGA,3010,BOM,2997,,0,319
AI,218,JLR,3009,DEL,3093,,0,CR7
AI,218,JNB,813,BOM,2997,Y,0,332
AI,218,KBL,2050,DEL,3093,,0,320
AI,218,KIX,3992,HKG,3077,,0,788
AI,218,KNU,3101,DEL,3093,,0,ATR
AI,218,KTM,3125,CCU,3043,,0,319
AI,218,KTM,3125,DEL,3093,,0,320 321
AI,218,KTM,3125,VNS,3084,,0,321
